,ABD,Alcol_peso,Alcol_vol,Attenuazione Reale (RDF) %,Attenuazione vendita apparente %p,Cellule all'insemenzamento,Diacetile + precursori (ferm.),Differenza apparente-limite,Durata di conservazione lievito in cella,Estratto apparente,Estratto apparente limite %Pp,Estratto reale,Fermentation rate (13.5°-5.5°),Grado primitivo %Pp,Hopped Wort,Hopped Wort (37°C),NBB-A,NBB-B,Pentandione + precursori,pH,Rapporto ER/ABW,Temperatura Fermentazione,Temp. lievito all'insemenzamento,Tempo di riduzione diacetile
988,0.0,4.49,5.71,71.66,86.3,16.7,17.0,0.48,14.0,1.69,1.21,3.67,2.12,12.36,0.0,0.0,0.0,0.0,18.0,4.04,0.82,10.0,2.5,14.83
989,0.0,4.5,5.72,71.43,87.8,16.7,22.0,0.31,6.15,1.51,1.2,3.72,3.36,12.42,0.0,0.0,0.0,0.0,25.0,4.03,0.83,10.0,2.5,18.08
990,0.0,4.51,5.73,71.97,88.4,16.7,22.0,0.1,17.0,1.43,1.33,3.63,2.3,12.36,0.0,0.0,0.0,0.0,25.0,4.07,0.8,10.0,2.45,10.79
991,0.0,4.41,5.61,70.14,85.6,16.2,16.0,0.41,13.0,1.79,1.38,3.88,2.43,12.41,0.0,0.0,0.0,0.0,18.0,4.0,0.88,10.0,2.5,19.17
992,0.0,5.16,6.59,66.32,81.62,17.0,29.0,0.48,16.65,2.73,2.25,5.0,1.98,14.85,0.0,0.0,0.0,0.0,31.0,4.35,0.97,12.807534027221777,2.5,10.8
993,0.0,5.13,6.55,66.66,82.5,0.95,24.0,0.22,23.15,2.57,2.35,4.9,2.21,14.7,0.0,0.0,0.0,0.0,25.0,4.4,0.96,12.807534027221777,2.5,11.0
994,0.0,5.13,6.55,67.56,83.63,0.95,26.0,0.36,26.3,2.38,2.02,4.71,2.21,14.52,0.0,0.0,0.0,0.0,31.0,4.24,0.92,12.807534027221777,2.5,11.0
995,0.0,5.37,6.86,66.49,82.31,18.0,48.0,0.38,15.25,2.72,2.34,5.15,2.29,15.37,0.0,0.0,0.0,0.0,58.0,4.3,0.96,12.807534027221777,2.5,10.08
996,0.0,5.46,6.98,68.28,81.43,16.8,48.0,0.45,9.4,2.83,2.38,4.83,2.26,15.23,0.0,0.0,0.0,0.0,60.0,4.25,0.88,12.807534027221777,2.5,10.38
997,0.0,4.2,5.36,65.28,80.82,16.8,49.0,0.4,6.15,2.39,1.99,4.32,2.73,12.44,0.0,0.0,0.0,0.0,42.0,4.15,1.03,10.0,2.5,15.38
998,0.0,5.12,6.54,67.13,83.09,16.0,41.0,0.21,13.3,2.47,2.26,4.79,3.0,14.57,0.0,0.0,0.0,0.0,71.0,4.12,0.94,13.5,2.5,8.42
999,0.0,5.24,6.69,67.99,81.59,16.0,39.0,0.35,7.0,2.71,2.36,4.71,2.53,14.72,0.0,0.0,0.0,0.0,55.0,4.15,0.9,13.5,2.5,9.58
1000,0.0,5.15,6.58,65.96,81.68,16.7,33.0,0.43,20.47475871313673,2.73,2.3,5.07,2.0,14.89,0.0,0.0,0.0,0.0,33.0,4.35,0.98,12.0,2.8270625,12.88
1001,0.0,5.62,7.18,66.57,82.41,18.2,37.0,0.39,10.4,2.82,2.43,5.35,3.0,16.0,0.0,0.0,0.0,0.0,40.0,4.23,0.95,13.5,2.5,10.0
1002,0.0,5.11,6.53,66.25,82.06,16.5,21.0,0.44,34.2,2.64,2.2,4.97,2.95,14.73,0.0,0.0,0.0,0.0,26.0,4.1,0.97,13.5,2.5,10.0
1003,0.0,3.95,5.05,62.18,77.08,18.0,74.0,0.27,24.55,2.82,2.55,4.65,2.1,12.29,0.0,0.0,0.0,0.0,82.0,4.05,1.18,13.0,2.5,10.58
1004,0.0,5.2,6.65,65.85,81.5,16.8,34.0,0.38,38.0,2.78,2.4,5.14,2.5,15.05,0.0,0.0,0.0,0.0,45.0,4.2,0.99,12.807534027221777,2.5,10.38
1005,0.0,5.39,6.88,68.01,84.2,17.0,42.0,0.19,13.0,2.39,2.2,4.83,2.5,15.1,0.0,0.0,0.0,0.0,43.0,4.3,0.9,12.807534027221777,2.5,11.0
1006,0.0,5.1,6.52,65.03,80.52,17.4,34.0,0.69,10.15,2.91,2.22,5.23,2.29,14.96,0.0,0.0,0.0,0.0,43.0,4.3,1.03,12.807534027221777,2.5,11.0
1007,0.0,5.1,6.51,67.58,83.66,1.0,13.0,0.16,24.45,2.36,2.2,4.68,3.0,14.43,0.0,0.0,0.0,0.0,13.0,4.12,0.92,15.5,2.5,9.63
1008,0.0,5.01,6.4,65.74,81.44,18.0,29.0,0.55,18.2,2.7,2.15,4.99,1.96,14.56,0.0,0.0,0.0,0.0,31.0,4.25,1.0,12.807534027221777,2.5,10.88
1009,0.0,5.02,6.41,65.6,81.21,19.3,44.0,0.35,15.15,2.75,2.4,5.03,2.16,14.62,0.0,0.0,0.0,0.0,61.0,4.2,1.0,12.807534027221777,2.5,10.13
1010,0.0,4.89,6.25,64.85,80.27,17.6,44.0,0.41,7.0,2.85,2.44,5.07,2.34,14.42,0.0,0.0,0.0,0.0,71.0,4.2,1.04,12.807534027221777,2.5,10.63
1011,0.0,5.06,6.46,66.28,82.06,16.7,40.0,0.31,9.45,2.62,2.31,4.92,2.8,14.59,0.0,0.0,0.0,0.0,48.0,4.03,0.97,13.5,2.5,8.38
1012,0.0,3.96,5.06,63.29,78.47,18.3,154.0,0.27,35.25,2.61,2.34,4.45,1.77,12.12,0.0,0.0,0.0,0.0,167.0,4.36,1.12,13.0,2.5,7.96
1013,0.0,4.38,5.58,70.0,84.9,16.2,14.0,0.39,6.0,1.87,1.48,3.88,2.84,12.35,0.0,0.0,0.0,0.0,15.0,4.0,0.89,10.0,2.5,14.67
1014,0.0,4.37,5.56,69.3,85.3,16.2,15.0,0.42,21.0,1.83,1.41,4.0,2.43,12.45,0.0,0.0,0.0,0.0,15.0,4.0,0.92,10.0,2.5,15.42
1015,0.0,4.42,5.62,70.29,86.3,16.5,25.0,0.32,9.0,1.7,1.38,3.86,2.13,12.41,0.0,0.0,0.0,0.0,34.0,4.01,0.87,9.0,2.5,14.88
1016,0.0,4.39,5.59,69.94,86.2,18.5,18.0,0.24,15.0,1.71,1.47,3.9,2.66,12.39,0.0,0.0,0.0,0.0,21.0,4.04,0.89,10.0,2.5,13.63
1017,0.0,4.55,5.79,72.26,88.2,16.9,21.0,0.16,15.0,1.46,1.3,3.61,2.1,12.41,0.0,0.0,0.0,0.0,22.0,4.01,0.79,10.0,2.0,14.42
1018,0.0,4.5,5.72,71.48,87.6,16.9,25.0,0.24,22.0,1.54,1.3,3.71,2.51,12.41,0.0,0.0,0.0,0.0,34.0,4.04,0.82,10.0,2.0,15.13
1019,0.0,4.58,5.82,72.78,88.3,15.6,22.0,0.09,16.0,1.45,1.36,3.54,2.33,12.4,0.0,0.0,0.0,0.0,27.0,4.0,0.77,10.0,2.0,15.63
1020,0.0,4.52,5.75,71.96,88.4,17.7,24.0,0.16,22.0,1.44,1.28,3.64,2.27,12.38,0.0,0.0,0.0,0.0,25.0,4.04,0.81,10.0,2.0,15.38
1021,0.0,4.55,5.78,72.26,88.5,17.6,15.0,0.11,9.0,1.42,1.31,3.61,2.71,12.41,0.0,0.0,0.0,0.0,24.0,4.04,0.79,10.0,2.0,14.17
1022,0.0,4.47,5.68,71.84,87.4,18.2,18.0,0.29,15.0,1.54,1.25,3.62,2.37,12.27,0.0,0.0,0.0,0.0,26.0,4.03,0.81,10.0,2.0,15.88
1023,0.0,4.87,6.22,65.08,80.59,17.6,45.0,0.35,22.3,2.78,2.43,5.0,2.04,14.32,0.0,0.0,0.0,0.0,73.0,4.2,1.03,12.807534027221777,2.5,10.83
1024,0.0,4.82,6.17,63.89,79.16,16.7,41.0,0.44,20.47475871313673,3.01,2.57,5.21,2.0,14.43,0.0,0.0,0.0,0.0,67.0,4.25,1.08,12.807534027221777,2.5,11.0
1025,0.0,4.23,5.42,60.78,75.38,13.0,41.0,0.35,42.2,3.3,2.95,5.25,1.98,13.39,0.0,0.0,0.0,0.0,26.0,4.28,1.24,12.807534027221777,2.5,11.219009009009008
1026,0.0,5.55,7.1,65.75,81.41,1.0,30.0,0.49,36.0,2.97,2.48,5.48,2.53,16.0,0.0,0.0,0.0,0.0,28.0,4.41,0.99,12.807534027221777,2.5,11.219009009009008
1027,0.0,5.18,6.62,65.95,81.64,16.7,25.0,0.33,5.55,2.75,2.42,5.1,3.0,14.98,0.0,0.0,0.0,0.0,29.0,4.16,0.98,13.5,2.5,10.0
1028,0.0,5.0,6.38,66.35,82.12,16.7,23.0,0.33,28.0,2.58,2.25,4.85,2.95,14.41,0.0,0.0,0.0,0.0,29.0,4.15,0.97,13.5,2.5,10.0
1029,0.0,5.28,6.75,66.31,82.07,16.0,39.0,0.4,31.15,2.72,2.32,5.11,2.7,15.17,0.0,0.0,0.0,0.0,38.0,4.17,0.97,14.0,2.5,10.0
1030,0.0,5.06,6.47,65.77,81.41,17.3,41.0,0.44,20.0,2.73,2.29,5.03,2.67,14.69,0.0,0.0,0.0,0.0,46.0,4.15,0.99,13.5,2.5,9.88
1031,0.0,5.02,6.41,65.64,81.24,19.0,31.0,0.54,23.3,2.74,2.2,5.02,2.53,14.61,0.0,0.0,0.0,0.0,38.0,4.17,1.0,13.5,2.5,9.63
1032,0.0,4.0,5.11,68.6,77.68,17.8,175.0,0.5,28.0,2.81,2.31,3.95,1.61,12.58,0.0,0.0,0.0,0.0,206.0,4.54,1.21,13.5,2.2,6.92
1033,0.0,4.97,6.35,65.48,81.04,0.95,42.0,0.35,24.55,2.75,2.4,5.01,2.5,14.51,0.0,0.0,0.0,0.0,50.0,4.15,1.01,12.807534027221777,2.5,9.21
1034,0.0,4.93,6.3,65.86,81.59,17.3,28.0,0.26,20.47475871313673,2.64,2.38,4.89,1.71,14.32,0.0,0.0,0.0,0.0,41.0,4.2,0.99,12.807534027221777,2.8270625,13.54
1035,0.0,5.13,6.55,67.75,81.87,17.6,38.0,0.07,11.3,2.62,2.55,4.67,1.96,14.48,0.0,0.0,0.0,0.0,46.0,4.25,0.91,12.807534027221777,2.0,11.0
1036,0.0,4.18,5.33,65.34,80.92,16.8,49.0,0.35,20.47475871313673,2.36,2.01,4.29,1.41,12.38,0.0,0.0,0.0,0.0,52.0,4.18,1.03,10.0,2.8270625,17.83
1037,0.0,5.52,7.06,65.72,81.39,13.0,49.0,0.56,31.15,2.96,2.4,5.46,2.3,15.93,0.0,0.0,0.0,0.0,54.0,4.55,0.99,12.807534027221777,2.0,11.219009009009008
1038,0.0,5.06,6.47,65.27,80.81,17.6,42.0,0.5,20.47475871313673,2.84,2.34,5.14,2.18,14.8,0.0,0.0,0.0,0.0,68.0,4.18,1.02,12.0,2.8270625,11.83
1039,0.0,5.11,6.53,65.84,81.47,16.6,48.0,0.45,44.0,2.74,2.29,5.06,2.91,14.81,0.0,0.0,0.0,0.0,97.0,4.1,0.99,13.5,2.3,8.13
1040,0.0,5.04,6.44,65.6,79.66,16.8,50.0,0.54,13.1,3.04,2.5,5.32,2.59,14.93,0.0,0.0,0.0,0.0,108.0,4.07,1.06,13.5,2.5,8.0
1041,0.0,4.29,5.49,61.48,76.18,13.0,49.0,0.41,29.2,3.2,2.79,5.17,2.0,13.42,0.0,0.0,0.0,0.0,52.0,4.34,1.21,12.807534027221777,2.5,11.219009009009008
1042,0.0,5.08,6.5,66.2,79.92,16.98,40.0,0.49,14.0,3.01,2.52,5.32,1.9,15.0,0.0,0.0,0.0,0.0,49.0,4.35,1.05,12.807534027221777,2.0,11.0
1043,0.0,5.43,6.93,68.21,84.41,1.0,38.0,0.08,30.35,2.36,2.28,4.82,2.21,15.16,0.0,0.0,0.0,0.0,61.0,4.3,0.89,12.807534027221777,2.2,10.7
1044,0.0,5.31,6.78,66.88,82.81,17.3,39.0,0.37,16.45,2.6,2.23,5.01,2.01,15.13,0.0,0.0,0.0,0.0,76.0,4.25,0.94,12.807534027221777,2.0,11.0
1045,0.0,5.58,7.12,70.12,85.08,17.2,14.0,0.1,35.45,2.26,2.16,4.53,2.5,15.16,0.0,0.0,0.0,0.0,15.0,4.2,0.81,12.807534027221777,2.0,9.0
1046,0.0,5.44,6.94,68.34,84.58,17.8,40.0,0.15,32.17,2.34,2.19,4.8,2.49,15.16,0.0,0.0,0.0,0.0,84.0,4.15,0.88,12.807534027221777,2.2,10.92
1047,0.0,5.49,7.0,68.62,84.9,18.3,40.0,0.4,18.1,2.3,1.9,4.78,2.5,15.23,0.0,0.0,0.0,0.0,52.0,4.2,0.87,12.807534027221777,2.0,9.67
1048,0.0,5.42,6.91,69.16,85.55,17.6,35.0,0.01,12.2,2.16,2.15,4.61,2.5,14.95,0.0,0.0,0.0,0.0,40.0,4.2,0.85,12.807534027221777,2.0,9.42
1049,0.0,5.15,6.57,68.07,84.26,17.5,39.0,0.11,31.2,2.28,2.17,4.62,1.96,14.47,0.0,0.0,0.0,0.0,90.0,4.15,0.9,12.807534027221777,2.0,9.0
1050,0.0,5.15,6.59,64.97,80.47,17.0,37.0,0.41,33.5,2.95,2.54,5.29,1.94,15.1,0.0,0.0,0.0,0.0,50.0,4.25,1.03,12.807534027221777,2.0,11.0
1051,0.0,4.52,5.75,71.52,86.2,18.7,23.0,0.44,6.2,1.72,1.28,3.72,2.12,12.46,0.0,0.0,0.0,0.0,22.0,4.11,0.82,10.0,2.5,17.88
1052,0.0,4.47,5.68,71.18,87.8,15.6,21.0,0.27,12.51,1.52,1.25,3.74,2.3,12.39,0.0,0.0,0.0,0.0,22.0,4.01,0.84,10.0,2.5,14.63
1053,0.0,4.59,5.84,72.88,87.0,16.1,20.0,0.23,8.1,1.61,1.38,3.53,2.33,12.41,0.0,0.0,0.0,0.0,20.0,4.09,0.77,10.0,2.5,17.17
1054,0.0,4.56,5.8,72.36,87.1,16.1,26.0,0.23,14.3,1.6,1.37,3.6,2.05,12.42,0.0,0.0,0.0,0.0,32.0,4.18,0.79,10.0,2.5,16.88
1055,0.0,4.5,5.73,71.04,86.2,16.1,18.0,0.36,5.0,1.72,1.36,3.79,2.37,12.49,0.0,0.0,0.0,0.0,27.0,4.04,0.84,10.0,2.5,14.79
1056,0.0,4.49,5.71,71.71,86.7,16.1,20.0,0.32,14.3,1.64,1.32,3.66,2.76,12.35,0.0,0.0,0.0,0.0,29.0,4.06,0.82,10.0,2.4,13.5
1057,0.0,4.54,5.78,71.88,87.1,14.86,22.0,0.14,12.5,1.61,1.47,3.67,2.62,12.45,0.0,0.0,0.0,0.0,25.0,4.1,0.81,10.0,2.4,15.0
1058,0.0,5.44,6.95,66.67,82.54,17.0,31.0,0.43,13.1,2.71,2.28,5.17,2.49,15.51,0.0,0.0,0.0,0.0,42.0,4.25,0.95,12.807534027221777,2.5,10.29
1059,0.0,5.33,6.81,66.15,81.89,17.6,31.0,0.56,15.2,2.78,2.22,5.19,2.37,15.33,0.0,0.0,0.0,0.0,47.0,4.3,0.97,12.807534027221777,2.5,11.0
1060,0.0,5.33,6.81,66.69,82.57,17.4,37.0,0.5,17.45,2.65,2.15,5.07,2.5,15.22,0.0,0.0,0.0,0.0,58.0,4.25,0.95,12.807534027221777,2.5,11.0
1061,0.0,5.33,6.8,67.55,83.61,17.8,28.0,0.32,23.25,2.47,2.15,4.88,2.26,15.04,0.0,0.0,0.0,0.0,36.0,4.2,0.92,12.807534027221777,2.5,10.42
1062,0.0,4.53,5.76,71.67,87.1,14.1,23.0,0.31,19.25,1.61,1.3,3.7,2.8,12.46,0.0,0.0,0.0,0.0,27.0,4.23,0.82,10.0,2.4,14.71
1063,0.0,4.45,5.66,70.43,86.5,14.8,25.0,0.28,5.3,1.68,1.4,3.86,2.22,12.46,0.0,0.0,0.0,0.0,27.0,4.0,0.87,10.0,2.5,19.21
1064,0.0,4.49,5.71,71.16,86.3,16.0,24.0,0.34,13.5,1.7,1.36,3.76,2.22,12.44,0.0,0.0,0.0,0.0,28.0,4.0,0.84,10.0,2.5,18.96
1065,0.0,5.21,6.66,65.31,80.84,17.6,40.0,0.69,15.2,2.91,2.22,5.27,2.0,15.19,0.0,0.0,0.0,0.0,63.0,4.25,1.01,12.807534027221777,2.5,11.0
1066,0.0,5.33,6.81,66.73,82.59,18.0,38.0,0.64,7.33,2.65,2.01,5.06,2.0,15.21,0.0,0.0,0.0,0.0,103.0,4.32,0.95,12.807534027221777,2.5,10.67
1067,0.0,5.45,6.95,68.61,84.85,17.0,39.0,0.31,15.5,2.29,1.98,4.75,2.47,15.13,0.0,0.0,0.0,0.0,75.0,4.2,0.87,12.807534027221777,2.5,10.21
1068,0.0,5.34,6.82,66.41,82.18,0.95,35.0,0.57,1.4,2.73,2.16,5.14,1.9,15.3,0.0,0.0,0.0,0.0,67.0,4.3,0.96,12.807534027221777,2.5,11.0
1069,0.0,5.3,6.76,68.18,84.38,18.0,40.0,0.39,3.2,2.32,1.93,4.72,2.0,14.83,0.0,0.0,0.0,0.0,89.0,4.15,0.89,12.807534027221777,2.5,9.0
1070,0.0,5.04,6.44,65.87,81.58,16.8,42.0,0.47,46.0,2.69,2.22,4.99,2.87,14.62,0.0,0.0,0.0,0.0,76.0,4.03,0.99,13.5,2.5,8.63
1071,0.0,5.16,6.59,65.87,81.57,16.0,43.0,0.48,20.5,2.75,2.27,5.1,2.69,14.94,0.0,0.0,0.0,0.0,83.0,4.11,0.99,13.5,2.4,9.29
1072,0.0,5.43,6.94,66.94,82.82,16.8,43.0,0.43,23.35,2.65,2.22,5.1,2.91,15.43,0.0,0.0,0.0,0.0,83.0,4.07,0.94,13.5,2.4,9.29
1073,0.0,5.44,6.94,68.07,84.04,0.9,37.0,0.45,48.0,2.43,1.98,4.86,2.37,15.22,0.0,0.0,0.0,0.0,60.0,4.257050452781371,0.89,12.807534027221777,2.5,11.0
1074,0.0,5.38,6.87,67.61,84.14,0.95,31.0,0.24,45.3,2.4,2.16,4.91,2.38,15.16,0.0,0.0,0.0,0.0,48.0,4.15,0.91,12.807534027221777,2.5,10.8
1075,0.0,5.03,6.43,64.73,80.2,17.0,50.0,0.67,20.47475871313673,2.94,2.27,5.23,2.04,14.83,0.0,0.0,0.0,0.0,78.0,4.07,1.04,12.0,2.8270625,11.79
1076,0.0,5.24,6.69,67.85,83.99,18.0,44.0,0.14,15.0,2.36,2.22,4.74,2.87,14.74,0.0,0.0,0.0,0.0,93.0,4.17,0.9,17.0,2.5,8.0
1077,0.0,5.25,6.7,67.33,83.36,16.8,26.0,0.24,11.15,2.48,2.24,4.86,3.0,14.88,0.0,0.0,0.0,0.0,39.0,4.2,0.93,13.5,2.5,8.75
1078,0.0,5.17,6.6,66.27,82.02,18.6,39.0,0.46,46.3,2.68,2.22,5.02,2.46,14.88,0.0,0.0,0.0,0.0,75.0,4.25,0.97,12.807534027221777,2.5,10.88
1079,0.0,5.32,6.8,66.6,82.49,1.0,25.0,0.51,38.35,2.66,2.15,5.08,2.29,15.21,0.0,0.0,0.0,0.0,37.0,4.22,0.95,12.807534027221777,2.4,11.0
1080,0.0,5.5,7.02,67.57,83.65,17.0,38.0,0.36,43.0,2.53,2.17,5.02,2.31,15.48,0.0,0.0,0.0,0.0,90.0,4.2,0.91,12.807534027221777,2.5,10.29
1081,0.0,5.6,7.14,68.75,85.03,17.6,46.0,0.14,42.15,2.32,2.18,4.84,2.5,15.49,0.0,0.0,0.0,0.0,81.0,4.4,0.86,12.807534027221777,2.5,9.25
1082,0.0,5.3,6.76,68.13,84.16,18.4,30.0,0.13,18.0,2.35,2.22,4.73,3.0,14.84,0.0,0.0,0.0,0.0,52.0,4.02,0.89,13.6,2.5,9.25
1083,0.0,5.2,6.64,67.36,83.4,17.6,28.0,0.32,4.3,2.45,2.13,4.81,2.73,14.74,0.0,0.0,0.0,0.0,52.0,4.22,0.93,13.5,2.5,9.0
1084,0.0,5.21,6.66,66.03,81.77,14.2,50.0,0.12,38.75,2.74,2.62,5.11,2.34,15.04,0.0,0.0,0.0,0.0,74.0,4.47,0.98,12.807534027221777,2.5,11.219009009009008
1085,0.0,5.42,6.92,67.58,83.66,19.0,33.0,0.35,39.1,2.5,2.15,4.95,2.37,15.27,0.0,0.0,0.0,0.0,69.0,4.35,0.91,12.807534027221777,2.5,11.0
1086,0.0,5.53,7.05,68.49,84.78,18.3,38.0,0.37,22.0,2.34,1.97,4.84,2.42,15.36,0.0,0.0,0.0,0.0,65.0,4.45,0.88,12.807534027221777,2.0,11.0
1087,0.0,5.54,7.07,68.17,84.33,18.4,34.0,0.25,25.3,2.42,2.17,4.92,2.43,15.46,0.0,0.0,0.0,0.0,88.0,4.25,0.89,12.807534027221777,2.0,10.71
1088,0.0,5.32,6.79,66.92,82.6,16.0,42.0,0.32,38.0,2.64,2.32,5.01,3.0,15.14,0.0,0.0,0.0,0.0,74.0,4.2,0.94,13.5,2.0,8.0
1089,0.0,3.88,4.96,61.88,76.74,18.0,100.0,0.54,23.2,2.83,2.29,4.63,2.57,12.15,0.0,0.0,0.0,0.0,152.0,4.27,1.19,13.0,2.2,8.13
1090,0.0,5.17,6.61,65.15,80.66,19.3,40.0,0.09,47.2,2.92,2.83,5.27,1.98,15.12,0.0,0.0,0.0,0.0,80.0,4.3,1.02,12.807534027221777,2.0,11.0
1091,0.0,5.2,6.65,65.89,81.55,19.0,45.0,0.35,38.3,2.77,2.42,5.13,2.5,15.04,0.0,0.0,0.0,0.0,67.0,4.3,0.99,12.807534027221777,2.0,11.0
1092,0.0,5.48,7.0,67.58,83.62,17.3,38.0,0.35,32.3,2.53,2.18,5.0,2.26,15.42,0.0,0.0,0.0,0.0,58.0,4.2,0.91,12.807534027221777,2.1,11.0
1093,0.0,5.39,6.88,67.19,83.18,16.7,43.0,0.42,29.0,2.57,2.15,5.01,2.21,15.27,0.0,0.0,0.0,0.0,64.0,4.25,0.93,12.807534027221777,2.1,11.0
1094,0.0,5.17,6.6,67.38,83.39,15.0,40.0,0.28,35.0,2.43,2.15,4.78,2.34,14.66,0.0,0.0,0.0,0.0,63.0,4.2,0.92,12.807534027221777,2.0,10.17
1095,0.0,5.35,6.83,67.45,83.47,17.6,37.0,0.55,31.55,2.5,1.95,4.92,2.0,15.11,0.0,0.0,0.0,0.0,69.0,4.3,0.92,12.807534027221777,2.0,11.0
1096,0.0,5.28,6.75,66.26,82.04,17.6,47.0,0.18,34.4,2.73,2.55,5.12,2.5,15.18,0.0,0.0,0.0,0.0,91.0,4.2,0.97,12.807534027221777,2.0,9.04
1097,0.0,4.9,6.25,66.79,82.7,17.5,45.0,0.35,47.0,2.43,2.08,4.67,3.0,14.06,0.0,0.0,0.0,0.0,83.0,4.23,0.95,13.5,2.0,8.63
1098,0.0,4.77,6.1,64.96,80.44,16.7,32.0,0.53,20.0,2.75,2.22,4.93,2.87,14.07,0.0,0.0,0.0,0.0,57.0,4.14,1.03,13.5,2.0,9.42
1099,0.0,5.39,6.89,66.65,82.48,13.8,49.0,0.15,21.0,2.7,2.55,5.13,2.82,15.38,0.0,0.0,0.0,0.0,77.0,4.71,0.95,13.5,2.0,8.67
1100,0.0,5.22,6.66,67.12,83.1,16.7,50.0,0.27,24.0,2.51,2.24,4.88,3.0,14.84,0.0,0.0,0.0,0.0,100.0,4.27,0.93,13.5,2.0,8.42
1101,0.0,4.21,5.39,61.15,75.78,15.8,44.0,0.16,38.0,3.21,3.05,5.15,2.43,13.25,0.0,0.0,0.0,0.0,46.0,4.3,1.22,12.807534027221777,2.0,11.219009009009008
1102,0.0,5.15,6.58,66.28,82.02,16.8,50.0,0.34,20.47475871313673,2.67,2.33,5.0,1.83,14.83,0.0,0.0,0.0,0.0,82.0,4.2,0.97,12.0,2.8270625,11.5
1103,0.0,5.18,6.61,67.24,83.24,17.0,21.0,0.26,29.45,2.47,2.21,4.82,2.92,14.71,0.0,0.0,0.0,0.0,29.0,4.1,0.93,15.0,2.0,8.63
1104,0.0,4.52,5.79,61.87,76.65,17.6,50.0,0.38,42.0,3.27,2.89,5.34,2.51,14.01,0.0,0.0,0.0,0.0,64.0,4.4,1.18,12.807534027221777,2.0,11.219009009009008
1105,0.0,4.82,6.18,61.1,75.67,17.9,57.0,1.01,39.0,3.66,2.65,5.85,2.7,15.04,0.0,0.0,0.0,0.0,53.0,4.0,1.21,12.807534027221777,2.1,10.67
1106,0.0,4.06,5.19,61.93,76.77,16.0,111.0,0.33,25.3,2.94,2.61,4.82,2.43,12.66,0.0,0.0,0.0,0.0,136.0,4.24,1.19,13.0,2.3,7.29
1107,0.0,5.0,6.38,66.92,82.82,16.0,48.0,0.16,32.3,2.46,2.3,4.73,3.0,14.3,0.0,0.0,0.0,0.0,47.0,4.17,0.95,13.5,2.0,8.29
1108,0.0,5.23,6.69,65.48,81.12,17.6,62.0,0.38,46.0,2.87,2.49,5.25,3.31,15.21,0.0,0.0,0.0,0.0,58.0,4.17,1.0,12.807534027221777,2.1,9.83
1109,0.0,4.45,5.66,70.81,85.9,16.4,21.0,0.3,22.0,1.75,1.45,3.79,2.33,12.4,0.0,0.0,0.0,0.0,23.0,4.02,0.85,10.0,2.5,19.79
1110,0.0,4.44,5.65,70.12,85.9,16.3,21.0,0.33,7.0,1.76,1.43,3.91,2.12,12.49,0.0,0.0,0.0,0.0,25.0,4.07,0.88,10.0,2.5,17.04
1111,0.0,4.51,5.74,71.14,86.4,13.2,19.0,0.25,13.0,1.7,1.45,3.78,1.89,12.5,0.0,0.0,0.0,0.0,22.0,4.01,0.84,10.0,2.5,16.79
1112,0.0,4.49,5.71,71.33,86.8,14.1,17.0,0.26,6.0,1.64,1.38,3.73,2.15,12.41,0.0,0.0,0.0,0.0,20.0,4.0,0.83,10.0,2.5,16.04
1113,0.0,4.53,5.76,71.56,86.7,14.1,20.0,0.28,12.0,1.66,1.38,3.72,2.88,12.48,0.0,0.0,0.0,0.0,21.0,4.0,0.82,10.0,2.5,15.79
1114,0.0,4.53,5.76,71.84,86.5,15.65,19.0,0.3,14.0,1.68,1.38,3.67,2.8,12.43,0.0,0.0,0.0,0.0,25.0,4.12,0.81,10.0,2.5,15.25
1115,0.0,4.52,5.75,71.74,85.9,16.0,22.0,0.37,17.0,1.75,1.38,3.68,2.33,12.42,0.0,0.0,0.0,0.0,27.0,4.05,0.81,10.0,2.5,17.0
1116,0.0,5.3,6.76,68.18,84.45,12.7,50.0,0.08,12.5,2.31,2.23,4.72,2.37,14.83,0.0,0.0,0.0,0.0,64.0,4.45,0.89,12.807534027221777,2.2,11.219009009009008
1117,0.0,5.09,6.51,65.57,81.17,17.6,41.0,0.42,24.45,2.79,2.37,5.1,2.63,14.81,0.0,0.0,0.0,0.0,63.0,4.16,1.0,13.5,2.3,10.0
1118,0.0,5.04,6.44,64.86,80.35,18.0,45.0,0.6,12.1,2.91,2.31,5.21,2.4,14.83,0.0,0.0,0.0,0.0,70.0,4.08,1.03,13.5,2.5,10.0
1119,0.0,5.29,6.76,65.86,81.49,17.9,52.0,0.38,14.4,2.83,2.45,5.22,4.27,15.29,0.0,0.0,0.0,0.0,38.0,4.23,0.99,12.807534027221777,2.5,12.08
1120,0.0,5.32,6.8,64.89,81.82,12.0,48.0,0.48,38.5,2.83,2.35,5.47,2.3,15.58,0.0,0.0,0.0,0.0,59.0,4.52,1.03,12.807534027221777,2.0,11.219009009009008
1121,0.0,5.18,6.62,66.36,82.15,18.0,38.0,0.3,25.55,2.66,2.36,5.01,3.0,14.89,0.0,0.0,0.0,0.0,73.0,4.07,0.97,13.5,2.3,9.08
1122,0.0,5.12,6.54,66.53,82.4,0.95,37.0,0.09,26.0,2.59,2.5,4.92,2.69,14.7,0.0,0.0,0.0,0.0,60.0,4.1,0.96,13.5,2.0,9.54
